timestamp,msgr_recv_bytes,msgr_send_bytes,msgr_recv_messages,msgr_send_messages,mds_request,mds_reply,mds_reply_latency_s,getattr_latency_s,mkdir_latency_s,mds_journal_latency_s,objecter_op_latency_s,objecter_send_bytes,objecter_ops,mds_rss_bytes,mds_heap_bytes,sessions_open
"2025-11-11T20:07:47+01:00",53982248702364,25397510079864,12483213793,9128045958,7773424039,7773424032,0.000794274,0.003249187,0.001216071,0.005003055,0.002211257,943285367741,472414332,5126952,248096,941
"2025-11-11T20:07:47+01:00",53982248812544,25397510527941,12483214192,9128046330,7773424400,7773424393,0.000794274,0.003249187,0.001216071,0.005003055,0.002211257,943285376112,472414337,5126952,248096,941
"2025-11-11T20:07:57+01:00",53982285625678,25397550022698,12483260529,9128083452,7773459339,7773459332,0.000794271,0.003249187,0.001216071,0.005003051,0.002211258,943287277004,472414715,5123776,248096,941
"2025-11-11T20:07:57+01:00",53982285736518,25397550505180,12483260935,9128083844,7773459712,7773459705,0.000794271,0.003249187,0.001216071,0.005003051,0.002211258,943287305694,472414728,5123776,248096,941
"2025-11-11T20:07:57+01:00",53982285883659,25397551065451,12483261457,9128084322,7773460177,7773460170,0.000794271,0.003249187,0.001216071,0.005003051,0.002211258,943287313358,472414729,5123776,248096,941
"2025-11-11T20:08:07+01:00",53982331670385,25397608173124,12483305621,9128118594,7773492368,7773492361,0.000794268,0.003249184,0.001216070,0.005003048,0.002211259,943289103382,472415138,5115392,248096,946
"2025-11-11T20:08:07+01:00",53982331907562,25397608838138,12483306355,9128119042,7773492793,7773492786,0.000794268,0.003249184,0.001216070,0.005003048,0.002211259,943289131754,472415141,5115392,248096,946
"2025-11-11T20:08:08+01:00",53982332088653,25397609396835,12483306970,9128119524,7773493256,7773493249,0.000794268,0.003249184,0.001216070,0.005003048,0.002211259,943289139410,472415142,5115392,248096,946
"2025-11-11T20:08:18+01:00",53982365853319,25397668884581,12483352575,9128155922,7773527868,7773527861,0.000794265,0.003249183,0.001216068,0.005003046,0.002211260,943290947346,472415575,5098544,248096,951
"2025-11-11T20:08:18+01:00",53982366064011,25397669755279,12483353346,9128156661,7773528588,7773528581,0.000794265,0.003249183,0.001216068,0.005003046,0.002211260,943290986059,472415576,5098544,248096,951
"2025-11-11T20:08:18+01:00",53982366276326,25397670629172,12483354133,9128157427,7773529340,7773529333,0.000794264,0.003249183,0.001216068,0.005003046,0.002211260,943290993723,472415577,5098544,248096,951
"2025-11-11T20:08:28+01:00",53982405655183,25397711838257,12483402023,9128195463,7773565794,7773565787,0.000794261,0.003249182,0.001216068,0.005003043,0.002211261,943292736703,472416015,5095840,248096,942
"2025-11-11T20:08:28+01:00",53982405844961,25397712272247,12483402413,9128195820,7773566145,7773566138,0.000794261,0.003249182,0.001216067,0.005003043,0.002211261,943292744411,472416018,5095840,248096,942
"2025-11-11T20:08:28+01:00",53982405991725,25397712764400,12483402904,9128196219,7773566522,7773566515,0.000794261,0.003249182,0.001216067,0.005003043,0.002211261,943292773518,472416019,5095840,248096,942
"2025-11-11T20:08:38+01:00",53982439587345,25397750658724,12483448086,9128232338,7773600092,7773600085,0.000794258,0.003249179,0.001216068,0.005003039,0.002211262,943294765599,472416438,5091344,248096,939
"2025-11-11T20:08:38+01:00",53982439799516,25397751158433,12483448759,9128232780,7773600525,7773600518,0.000794258,0.003249179,0.001216068,0.005003039,0.002211262,943294765599,472416438,5091344,248096,939
"2025-11-11T20:08:39+01:00",53982441370756,25397751708151,12483449321,9128233275,7773600944,7773600937,0.000794258,0.003249179,0.001216068,0.005003039,0.002211262,943294795474,472416446,5091344,248096,939
"2025-11-11T20:08:49+01:00",53982474812624,25397788323171,12483493402,9128268109,7773633635,7773633628,0.000794255,0.003249178,0.001216067,0.005003035,0.002211263,943296623942,472416834,5084656,248096,939
"2025-11-11T20:08:49+01:00",53982474973041,25397788850809,12483494006,9128268680,7773634193,7773634185,0.000794255,0.003249178,0.001216067,0.005003035,0.002211263,943296644621,472416837,5084656,248096,939
"2025-11-11T20:08:49+01:00",53982475071188,25397789277111,12483494365,9128269016,7773634512,7773634505,0.000794255,0.003249178,0.001216067,0.005003035,0.002211263,943296680903,472416841,5084656,248096,939
"2025-11-11T20:08:59+01:00",53982508060533,25397831944069,12483541696,9128307301,7773666258,7773666251,0.000794252,0.003249177,0.001216067,0.005003032,0.002211265,943303480481,472417376,5084080,248096,939
"2025-11-11T20:08:59+01:00",53982508162728,25397832353335,12483542064,9128307641,7773666594,7773666587,0.000794252,0.003249177,0.001216067,0.005003032,0.002211265,943303480481,472417376,5084080,248096,939
"2025-11-11T20:08:59+01:00",53982508321446,25397832879885,12483542606,9128308088,7773667034,7773667027,0.000794252,0.003249177,0.001216067,0.005003032,0.002211265,943303480986,472417380,5084080,248096,939
"2025-11-11T20:09:09+01:00",53982553760450,25397888711527,12483585564,9128341746,7773697530,7773697523,0.000794250,0.003249172,0.001216066,0.005003030,0.002211266,943305550347,472417871,5073076,248096,944
"2025-11-11T20:09:09+01:00",53982553950600,25397889138422,12483586154,9128342110,7773697870,7773697863,0.000794250,0.003249172,0.001216066,0.005003030,0.002211266,943305558978,472417877,5073076,248096,944
"2025-11-11T20:09:10+01:00",53982554075410,25397889554631,12483586585,9128342456,7773698177,7773698170,0.000794250,0.003249172,0.001216066,0.005003030,0.002211266,943305589475,472417883,5073076,248096,944
"2025-11-11T20:09:20+01:00",53982584800553,25397925841484,12483629826,9128377240,7773729753,7773729746,0.000794247,0.003249166,0.001216066,0.005003027,0.002211267,943307753523,472418323,5072668,248096,944
"2025-11-11T20:09:20+01:00",53982584910746,25397926277862,12483630224,9128377605,7773730103,7773730096,0.000794247,0.003249166,0.001216066,0.005003027,0.002211267,943307761856,472418325,5072668,248096,944
"2025-11-11T20:09:20+01:00",53982585025517,25397926850671,12483630643,9128378054,7773730394,7773730387,0.000794247,0.003249165,0.001216066,0.005003026,0.002211267,943307931296,472418378,5072668,248096,944
"2025-11-11T20:09:30+01:00",53982621511779,25397963990967,12483674556,9128412473,7773762871,7773762864,0.000794244,0.003249167,0.001216066,0.005003022,0.002211268,943309902824,472418830,5066932,248096,939
"2025-11-11T20:09:30+01:00",53982621610205,25397964385121,12483674904,9128412788,7773763177,7773763170,0.000794244,0.003249167,0.001216066,0.005003022,0.002211268,943309918182,472418831,5066932,248096,939
"2025-11-11T20:09:30+01:00",53982621764278,25397964744336,12483675380,9128413078,7773763460,7773763453,0.000794244,0.003249167,0.001216066,0.005003022,0.002211268,943309924182,472418832,5066932,248096,939
"2025-11-11T20:09:40+01:00",53982652287216,25398000273216,12483718380,9128446855,7773795073,7773795066,0.000794241,0.003249164,0.001216066,0.005003018,0.002211269,943311785382,472419235,5056128,248096,939
"2025-11-11T20:09:40+01:00",53982653814879,25398000679477,12483718881,9128447213,7773795363,7773795356,0.000794241,0.003249164,0.001216066,0.005003018,0.002211269,943311825863,472419241,5056128,248096,939
"2025-11-11T20:09:41+01:00",53982653968336,25398001215678,12483719419,9128447673,7773795807,7773795800,0.000794241,0.003249164,0.001216066,0.005003018,0.002211269,943311833568,472419243,5056128,248096,939
"2025-11-11T20:09:51+01:00",53982687612128,25398037160152,12483762611,9128481939,7773827152,7773827145,0.000794238,0.003249160,0.001216066,0.005003012,0.002211269,943313876516,472419696,5052848,248096,939
"2025-11-11T20:09:51+01:00",53982687835313,25398037854535,12483763462,9128482787,7773827952,7773827945,0.000794238,0.003249160,0.001216066,0.005003012,0.002211269,943313908129,472419699,5052848,248096,939
"2025-11-11T20:09:51+01:00",53982687954107,25398038340607,12483763899,9128483211,7773828359,7773828352,0.000794238,0.003249160,0.001216066,0.005003012,0.002211269,943313912702,472419700,5052848,248096,939
"2025-11-11T20:10:01+01:00",53982765528646,25398095285561,12483807859,9128518858,7773859107,7773859100,0.000794237,0.003249158,0.001216066,0.005003007,0.002211267,943316954501,472421674,5061484,248096,939
"2025-11-11T20:10:01+01:00",53982770901602,25398099661636,12483808284,9128519211,7773859364,7773859355,0.000794237,0.003249158,0.001216066,0.005003007,0.002211267,943316977584,472421721,5061484,248096,939
"2025-11-11T20:10:01+01:00",53982776464447,25398104085829,12483809120,9128519636,7773859647,7773859639,0.000794237,0.003249158,0.001216066,0.005003007,0.002211267,943317002041,472421770,5061484,248096,939
"2025-11-11T20:10:12+01:00",53983077328262,25398336307386,12483845924,9128545151,7773879526,7773879518,0.000794241,0.003249157,0.001216066,0.005003006,0.002211261,943319213536,472425507,5253656,248096,958
"2025-11-11T20:10:12+01:00",53983077458632,25398341888612,12483846225,9128545417,7773879668,7773879660,0.000794241,0.003249157,0.001216066,0.005003006,0.002211261,943319290129,472425549,5253656,248096,958
"2025-11-11T20:10:12+01:00",53983078396250,25398344935267,12483846745,9128545921,7773880060,7773880052,0.000794241,0.003249157,0.001216066,0.005003006,0.002211261,943319338729,472425599,5253656,248096,959
"2025-11-11T20:10:22+01:00",53983364420677,25398504434280,12483884884,9128574137,7773902449,7773902441,0.000794242,0.003249164,0.001216066,0.005003007,0.002211256,943321656728,472429150,5171496,248096,957
"2025-11-11T20:10:22+01:00",53983372166813,25398504516418,12483885478,9128574185,7773902468,7773902461,0.000794242,0.003249164,0.001216066,0.005003007,0.002211256,943321665010,472429171,5171496,248096,957
"2025-11-11T20:10:22+01:00",53983377360464,25398505166006,12483885571,9128574251,7773902495,7773902487,0.000794242,0.003249164,0.001216066,0.005003007,0.002211256,943321707854,472429199,5171496,248096,957
"2025-11-11T20:10:32+01:00",53983675566263,25398663266098,12483922441,9128600540,7773924391,7773924383,0.000794245,0.003249164,0.001216065,0.005003095,0.002211251,943323671266,472432421,5137468,248096,947
"2025-11-11T20:10:32+01:00",53983678681848,25398665693619,12483923294,9128601050,7773924789,7773924780,0.000794245,0.003249164,0.001216065,0.005003094,0.002211251,943323710805,472432477,5137468,248096,947
"2025-11-11T20:10:33+01:00",53983683724500,25398666148349,12483923565,9128601131,7773924818,7773924809,0.000794246,0.003249166,0.001216065,0.005003094,0.002211251,943323744142,472432494,5142588,248096,947
"2025-11-11T20:10:43+01:00",53984079892431,25398805157418,12483958493,9128625563,7773944359,7773944351,0.000794250,0.003249168,0.001216064,0.005003094,0.002211248,943325991665,472435436,5242540,248096,944
"2025-11-11T20:10:43+01:00",53984085897355,25398807145076,12483958817,9128625843,7773944588,7773944581,0.000794250,0.003249168,0.001216064,0.005003094,0.002211248,943326018824,472435469,5242540,248096,944
"2025-11-11T20:10:43+01:00",53984090787909,25398809361181,12483959423,9128626451,7773945077,7773945068,0.000794250,0.003249168,0.001216064,0.005003094,0.002211248,943326052230,472435522,5242540,248096,944
"2025-11-11T20:10:53+01:00",53984554903493,25398933469505,12483989559,9128646424,7773960475,7773960468,0.000794255,0.003249175,0.001216064,0.005003099,0.002211246,943328491168,472437914,5226468,248096,944
"2025-11-11T20:10:53+01:00",53984555929704,25398936961083,12483990098,9128646948,7773960953,7773960946,0.000794255,0.003249175,0.001216064,0.005003099,0.002211246,943328492136,472437958,5226468,248096,944
"2025-11-11T20:10:53+01:00",53984558056952,25398938939151,12483990524,9128647317,7773961276,7773961268,0.000794255,0.003249175,0.001216064,0.005003099,0.002211246,943328500838,472437998,5226468,248096,944
"2025-11-11T20:11:03+01:00",53985025144806,25399057651459,12484021680,9128667956,7773976375,7773976367,0.000794263,0.003249181,0.001216064,0.005003109,0.002211245,943332468480,472440340,5284332,248096,944
"2025-11-11T20:11:03+01:00",53985026379694,25399060247161,12484022517,9128668509,7773976866,7773976859,0.000794262,0.003249181,0.001216064,0.005003109,0.002211245,943332498754,472440381,5284332,248096,944
"2025-11-11T20:11:04+01:00",53985030486998,25399063364290,12484023360,9128669014,7773977284,7773977276,0.000794262,0.003249181,0.001216064,0.005003109,0.002211245,943332505927,472440431,5287404,248096,944
"2025-11-11T20:11:14+01:00",53985461158160,25399136139292,12484063264,9128699580,7774001726,7774001719,0.000794266,0.003249184,0.001216093,0.005003110,0.002211239,943334836033,472444117,5202348,248096,945
"2025-11-11T20:11:14+01:00",53985461378556,25399136805297,12484063908,9128700220,7774002320,7774002312,0.000794266,0.003249184,0.001216093,0.005003110,0.002211239,943334859897,472444160,5202348,248096,945
"2025-11-11T20:11:14+01:00",53985461586224,25399137395302,12484064470,9128700744,7774002795,7774002788,0.000794266,0.003249184,0.001216093,0.005003110,0.002211239,943334876097,472444202,5202348,248096,945
"2025-11-11T20:11:24+01:00",53985708001213,25399170984390,12484107204,9128733851,7774031099,7774031091,0.000794265,0.003249186,0.001216091,0.005003131,0.002211234,943337179676,472447296,5195704,248096,945
"2025-11-11T20:11:24+01:00",53985711998947,25399171512012,12484108110,9128734286,7774031478,7774031470,0.000794265,0.003249186,0.001216091,0.005003131,0.002211234,943337234650,472447336,5196728,248096,945
"2025-11-11T20:11:25+01:00",53985713665784,25399171874751,12484108543,9128734610,7774031734,7774031726,0.000794265,0.003249186,0.001216091,0.005003131,0.002211234,943337254940,472447364,5196728,248096,945
"2025-11-11T20:11:35+01:00",53985847461012,25399213353155,12484158439,9128775411,7774067481,7774067474,0.000794263,0.003249185,0.001216091,0.005003129,0.002211228,943339349071,472450918,5186696,248096,943
"2025-11-11T20:11:35+01:00",53985847678080,25399213967029,12484159026,9128776006,7774067917,7774067910,0.000794263,0.003249184,0.001216091,0.005003129,0.002211228,943339398388,472450965,5186696,248096,943
"2025-11-11T20:11:35+01:00",53985847835895,25399214439812,12484159449,9128776404,7774068265,7774068257,0.000794263,0.003249184,0.001216091,0.005003129,0.002211228,943339443062,472451009,5186696,248096,943
"2025-11-11T20:11:45+01:00",53986275853562,25399303259422,12484188793,9128796680,7774083033,7774083024,0.000794265,0.003249194,0.001216091,0.005003128,0.002211226,943341868011,472453488,5207600,248096,941
"2025-11-11T20:11:45+01:00",53986279329504,25399306616398,12484188964,9128796814,7774083088,7774083079,0.000794265,0.003249194,0.001216091,0.005003128,0.002211226,943341986628,472453554,5207600,248096,941
"2025-11-11T20:11:45+01:00",53986284137364,25399309842155,12484189373,9128796906,7774083137,7774083128,0.000794265,0.003249194,0.001216091,0.005003128,0.002211226,943341987405,472453583,5207600,248096,941
"2025-11-11T20:11:55+01:00",53986782763748,25399440932503,12484207150,9128803758,7774086431,7774086424,0.000794273,0.003249194,0.001216090,0.005003131,0.002211225,943343881474,472455513,5325716,248096,941
"2025-11-11T20:11:56+01:00",53986786909601,25399444365518,12484207353,9128803878,7774086492,7774086485,0.000794273,0.003249194,0.001216090,0.005003131,0.002211225,943343891707,472455547,5325716,248096,941
"2025-11-11T20:11:56+01:00",53986790992712,25399448111360,12484207533,9128804011,7774086555,7774086547,0.000794273,0.003249194,0.001216090,0.005003131,0.002211225,943343933392,472455586,5325716,248096,941
"2025-11-11T20:12:06+01:00",53987290321594,25399583188894,12484225821,9128812549,7774090199,7774090192,0.000794281,0.003249204,0.001216090,0.005003134,0.002211225,943346067052,472457658,5343116,248096,944
"2025-11-11T20:12:06+01:00",53987299469963,25399586466664,12484225924,9128812652,7774090256,7774090248,0.000794281,0.003249204,0.001216090,0.005003134,0.002211225,943346068108,472457693,5343116,248096,944
"2025-11-11T20:12:06+01:00",53987302964333,25399589729570,12484226059,9128812767,7774090325,7774090317,0.000794281,0.003249204,0.001216090,0.005003133,0.002211225,943346076569,472457724,5343116,248096,944
"2025-11-11T20:12:16+01:00",53987802250347,25399754863285,12484244517,9128820237,7774093735,7774093727,0.000794284,0.003249207,0.001216090,0.005003137,0.002211225,943347929229,472459621,5422320,248096,946
"2025-11-11T20:12:16+01:00",53987806472084,25399757740864,12484245015,9128820407,7774093803,7774093795,0.000794284,0.003249207,0.001216090,0.005003137,0.002211225,943347964047,472459660,5422320,248096,946
"2025-11-11T20:12:17+01:00",53987810652833,25399760975076,12484245315,9128820556,7774093873,7774093866,0.000794284,0.003249207,0.001216090,0.005003137,0.002211225,943347969383,472459691,5422320,248096,946
"2025-11-11T20:12:27+01:00",53988215166704,25399846973935,12484272287,9128837341,7774106852,7774106843,0.000794290,0.003249209,0.001216090,0.005003139,0.002211223,943349823506,472462008,5243064,248096,946
"2025-11-11T20:12:27+01:00",53988230546911,25399847292818,12484272548,9128837589,7774107018,7774107010,0.000794290,0.003249209,0.001216090,0.005003139,0.002211223,943349900113,472462048,5243064,248096,946
"2025-11-11T20:12:27+01:00",53988239614584,25399847525855,12484272947,9128837982,7774107382,7774107374,0.000794291,0.003249209,0.001216090,0.005003139,0.002211223,943349903609,472462072,5243064,248096,946
"2025-11-11T20:12:37+01:00",53988630027704,25399876230641,12484310562,9128866356,7774131887,7774131879,0.000794291,0.003249209,0.001216090,0.005003137,0.002211220,943351824675,472464816,5242224,248096,941
"2025-11-11T20:12:37+01:00",53988640721805,25399876439489,12484310990,9128866522,7774132020,7774132013,0.000794291,0.003249209,0.001216090,0.005003138,0.002211220,943351835837,472464839,5242224,248096,941
"2025-11-11T20:12:37+01:00",53988651179170,25399876679431,12484311554,9128866724,7774132179,7774132172,0.000794291,0.003249209,0.001216090,0.005003138,0.002211220,943351852617,472464862,5242224,248096,941
"2025-11-11T20:12:48+01:00",53988956957972,25399910053950,12484353442,9128899217,7774160022,7774160014,0.000794290,0.003249209,0.001216082,0.005003136,0.002211215,943354130869,472467873,5205768,248096,941
"2025-11-11T20:12:48+01:00",53988957184366,25399910698750,12484354057,9128899813,7774160505,7774160497,0.000794290,0.003249209,0.001216082,0.005003136,0.002211215,943354168732,472467918,5205768,248096,941
"2025-11-11T20:12:48+01:00",53988957409014,25399911385660,12484354679,9128900404,7774161019,7774161011,0.000794290,0.003249209,0.001216082,0.005003136,0.002211215,943354228042,472467967,5205768,248096,941
"2025-11-11T20:12:58+01:00",53989319021430,25399943410899,12484395755,9128932688,7774188266,7774188258,0.000794290,0.003249209,0.001216082,0.005003134,0.002211211,943356374350,472470963,5204128,248096,941
"2025-11-11T20:12:58+01:00",53989319197480,25399943929169,12484396225,9128933152,7774188683,7774188676,0.000794290,0.003249209,0.001216082,0.005003134,0.002211211,943356380861,472471003,5204128,248096,941
"2025-11-11T20:12:58+01:00",53989324303527,25399944230262,12484396509,9128933387,7774188872,7774188864,0.000794290,0.003249209,0.001216082,0.005003134,0.002211211,943356417888,472471040,5204128,248096,941
"2025-11-11T20:13:08+01:00",53989710301164,25399972613011,12484434114,9128961178,7774212592,7774212584,0.000794290,0.003249208,0.001216081,0.005003135,0.002211208,943358647451,472473789,5193448,248096,943
"2025-11-11T20:13:09+01:00",53989712326247,25399974093960,12484434991,9128961619,7774212942,7774212933,0.000794290,0.003249208,0.001216081,0.005003135,0.002211208,943358736088,472473839,5196520,248096,943
"2025-11-11T20:13:09+01:00",53989725855587,25399975732909,12484435241,9128961839,7774213059,7774213051,0.000794290,0.003249208,0.001216082,0.005003135,0.002211208,943358783768,472473876,5196520,248096,943
"2025-11-11T20:13:19+01:00",53990074829052,25400021366894,12484476736,9128994190,7774241030,7774241022,0.000794290,0.003249209,0.001216079,0.005003137,0.002211204,943360941703,472476920,5180832,248096,943
"2025-11-11T20:13:19+01:00",53990082164353,25400021761552,12484477114,9128994540,7774241333,7774241326,0.000794290,0.003249209,0.001216079,0.005003137,0.002211204,943360975642,472476956,5180832,248096,943
"2025-11-11T20:13:19+01:00",53990092509742,25400022155901,12484477471,9128994885,7774241643,7774241636,0.000794290,0.003249209,0.001216079,0.005003137,0.002211204,943360976686,472476987,5180832,248096,943
"2025-11-11T20:13:29+01:00",53990452352090,25400053558920,12484518019,9129026018,7774268127,7774268120,0.000794292,0.003249213,0.001216079,0.005003136,0.002211200,943363156641,472479840,5184272,248096,941
"2025-11-11T20:13:29+01:00",53990452685058,25400054192647,12484518901,9129026583,7774268646,7774268639,0.000794292,0.003249213,0.001216079,0.005003136,0.002211200,943363165163,472479880,5184272,248096,941
"2025-11-11T20:13:29+01:00",53990453134536,25400055302014,12484520235,9129027616,7774269613,7774269606,0.000794292,0.003249213,0.001216079,0.005003136,0.002211200,943363189623,472479929,5184272,248096,941
"2025-11-11T20:13:40+01:00",53990698290237,25400095972191,12484569083,9129067422,7774304256,7774304248,0.000794290,0.003249214,0.001216079,0.005003135,0.002211195,943365389750,472483361,5143264,248096,939
"2025-11-11T20:13:40+01:00",53990705749644,25400096295244,12484569419,9129067697,7774304485,7774304477,0.000794290,0.003249214,0.001216079,0.005003135,0.002211195,943365405961,472483392,5143264,248096,939
"2025-11-11T20:13:40+01:00",53990705957486,25400096875435,12484569990,9129068230,7774304953,7774304945,0.000794290,0.003249214,0.001216079,0.005003135,0.002211195,943365410993,472483433,5143264,248096,939
"2025-11-11T20:13:50+01:00",53991062600740,25400130966736,12484612427,9129101927,7774333472,7774333465,0.000794289,0.003249213,0.001216079,0.005003136,0.002211191,943368160510,472486680,5143168,248096,939
"2025-11-11T20:13:50+01:00",53991062772853,25400131464111,12484612875,9129102366,7774333861,7774333853,0.000794289,0.003249213,0.001216079,0.005003136,0.002211191,943368173215,472486723,5143168,248096,939
"2025-11-11T20:13:50+01:00",53991062939035,25400131920648,12484613300,9129102758,7774334209,7774334202,0.000794289,0.003249213,0.001216079,0.005003136,0.002211190,943368189942,472486763,5143168,248096,939
"2025-11-11T20:14:00+01:00",53991397341186,25400172983912,12484663085,9129143188,7774369342,7774369334,0.000794287,0.003249211,0.001216079,0.005003135,0.002211186,943370372897,472490016,5146376,248096,939
"2025-11-11T20:14:00+01:00",53991399093172,25400173484239,12484664049,9129143629,7774369709,7774369701,0.000794287,0.003249211,0.001216079,0.005003135,0.002211186,943370429478,472490058,5146376,248096,939
"2025-11-11T20:14:01+01:00",53991412615476,25400173963778,12484664536,9129144049,7774370050,7774370042,0.000794287,0.003249211,0.001216079,0.005003135,0.002211186,943370451029,472490092,5146376,248096,939
"2025-11-11T20:14:11+01:00",53991780525728,25400214482260,12484706685,9129177199,7774398404,7774398396,0.000794287,0.003249208,0.001216079,0.005003134,0.002211181,943372380936,472493261,5138384,248096,948
"2025-11-11T20:14:11+01:00",53991785802941,25400217248594,12484707087,9129177574,7774398731,7774398724,0.000794287,0.003249208,0.001216079,0.005003134,0.002211181,943372404525,472493290,5138384,248096,948
"2025-11-11T20:14:11+01:00",53991785992295,25400222848552,12484707624,9129178124,7774399167,7774399160,0.000794287,0.003249208,0.001216079,0.005003134,0.002211181,943372410814,472493326,5138384,248096,948
"2025-11-11T20:14:21+01:00",53991946605565,25400307282939,12484757229,9129218485,7774433523,7774433515,0.000794285,0.003249208,0.001216076,0.005003133,0.002211176,943375217762,472496738,5141588,248096,948
"2025-11-11T20:14:21+01:00",53991952904334,25400307670250,12484757846,9129218895,7774433826,7774433818,0.000794285,0.003249209,0.001216076,0.005003133,0.002211176,943375230787,472496768,5141588,248096,948
"2025-11-11T20:14:21+01:00",53991958338828,25400308081095,12484758583,9129219265,7774434150,7774434142,0.000794285,0.003249209,0.001216076,0.005003133,0.002211176,943375231713,472496802,5141588,248096,948
"2025-11-11T20:14:32+01:00",53992310087036,25400340740550,12484800418,9129251779,7774462159,7774462152,0.000794285,0.003249209,0.001216100,0.005003132,0.002211171,943377266432,472499892,5124968,248096,945
"2025-11-11T20:14:32+01:00",53992310341490,25400341294380,12484801186,9129252493,7774462810,7774462802,0.000794285,0.003249209,0.001216100,0.005003132,0.002211171,943377280651,472499935,5124968,248096,945
"2025-11-11T20:14:32+01:00",53992310549707,25400341861491,12484801744,9129253006,7774463265,7774463258,0.000794285,0.003249209,0.001216100,0.005003132,0.002211171,943377287228,472499978,5124968,248096,945
"2025-11-11T20:14:42+01:00",53992665227089,25400375915742,12484844629,9129286926,7774491985,7774491977,0.000794284,0.003249212,0.001216106,0.005003131,0.002211167,943379620734,472503128,5120356,248096,941
"2025-11-11T20:14:42+01:00",53992676435020,25400376148915,12484844846,9129287127,7774492148,7774492141,0.000794284,0.003249212,0.001216106,0.005003131,0.002211167,943379621597,472503150,5120356,248096,941
"2025-11-11T20:14:42+01:00",53992686909091,25400376493618,12484845281,9129287423,7774492329,7774492321,0.000794284,0.003249212,0.001216106,0.005003131,0.002211167,943379696557,472503187,5120356,248096,941
"2025-11-11T20:14:52+01:00",53993033553786,25400410673060,12484888806,9129321436,7774520792,7774520785,0.000794284,0.003249211,0.001216106,0.005003131,0.002211163,943382111279,472506361,5112444,248096,941
"2025-11-11T20:14:52+01:00",53993033831417,25400411294143,12484889556,9129321999,7774521301,7774521294,0.000794283,0.003249211,0.001216106,0.005003131,0.002211162,943382119845,472506403,5112444,248096,941
"2025-11-11T20:14:53+01:00",53993034083280,25400412000489,12484890254,9129322643,7774521854,7774521847,0.000794283,0.003249211,0.001216106,0.005003130,0.002211162,943382152238,472506450,5112444,248096,941
"2025-11-11T20:15:03+01:00",53993236200275,25400476202511,12484946267,9129370064,7774560771,7774560763,0.000794281,0.003249208,0.001216106,0.005003127,0.002211151,943385563190,472512100,5120500,248096,941
