timestamp,phase,msgr_recv_bytes_rate,msgr_send_bytes_rate,msgr_recv_messages_rate,msgr_send_messages_rate,mds_request_rate,mds_reply_rate,objecter_send_bytes_rate,objecter_ops_rate,mds_reply_latency_s,getattr_latency_s,mkdir_latency_s,mds_journal_latency_s,objecter_op_latency_s,mds_rss_bytes,mds_heap_bytes,sessions_open,msgr_recv_bytes_rate_ewm,msgr_recv_bytes_rate_resid,msgr_send_bytes_rate_ewm,msgr_send_bytes_rate_resid,msgr_recv_messages_rate_ewm,msgr_recv_messages_rate_resid,msgr_send_messages_rate_ewm,msgr_send_messages_rate_resid,mds_request_rate_ewm,mds_request_rate_resid,mds_reply_rate_ewm,mds_reply_rate_resid,objecter_send_bytes_rate_ewm,objecter_send_bytes_rate_resid,objecter_ops_rate_ewm,objecter_ops_rate_resid,mds_reply_latency_s_ewm,mds_reply_latency_s_resid,getattr_latency_s_ewm,getattr_latency_s_resid,mkdir_latency_s_ewm,mkdir_latency_s_resid,mds_journal_latency_s_ewm,mds_journal_latency_s_resid,objecter_op_latency_s_ewm,objecter_op_latency_s_resid,mds_rss_bytes_ewm,mds_rss_bytes_resid,mds_heap_bytes_ewm,mds_heap_bytes_resid,sessions_open_ewm,sessions_open_resid,z_anom_count,z_norm,hybrid_score,z_msgr_recv_bytes_rate_resid,z_msgr_send_bytes_rate_resid,z_msgr_recv_messages_rate_resid,z_msgr_send_messages_rate_resid,z_mds_request_rate_resid,z_mds_reply_rate_resid,z_objecter_send_bytes_rate_resid,z_objecter_ops_rate_resid,z_mds_reply_latency_s_resid,z_getattr_latency_s_resid,z_mkdir_latency_s_resid,z_mds_journal_latency_s_resid,z_objecter_op_latency_s_resid,z_mds_rss_bytes_resid,z_mds_heap_bytes_resid,z_sessions_open_resid,z_max_abs
2025-11-04 12:12:20+00:00,stress,1766.0,640.0,4.0,1.0,0.0,0.0,0.0,0.0,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140552,349208576,2,,,,,,,,,,,,,,,,,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.6131681284850643,-0.0012554234850643553,0.47128636778701266,-2.611378701267153e-05,140552.0,0.0,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:12:30+00:00,stress,1096.0,597.4,2.4,0.5,0.0,0.0,0.0,0.0,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140552,349208576,2,,,,,,,,,,,,,,,,,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.612939869669598,-0.0010271646695980685,0.4712816198257376,-2.136582573758483e-05,140552.0,0.0,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:12:31+00:00,stress,,,,,,,,,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140552,349208576,2,,,,,,,,,,,,,,,,,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.6126003111011356,-0.0006876061011356072,0.471274556742849,-1.4302742849026107e-05,140552.0,0.0,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:12:31+00:00,stress,498.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140552,349208576,2,,,,,,,,,,,,,,,,,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.612753112456944,-0.0008404074569439146,0.47127773513014887,-1.7481130148877533e-05,140552.0,0.0,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:12:41+00:00,stress,1189.0,661.4,2.6,0.6,0.0,0.0,0.0,0.0,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140552,349208576,2,1033.8459271162733,155.1540728837267,713.7527381666516,-52.35273816665165,2.276693289481269,0.32330671051873106,0.5893529230872147,0.010647076912785325,0.0,0.0,0.0,0.0,57.97879260592812,-57.97879260592812,0.046475986056856225,-0.046475986056856225,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.61247529181002,-0.0005625868100200826,0.47127195624414914,-1.1702244149147667e-05,140552.0,0.0,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:12:41+00:00,stress,,,,,,,,,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140552,349208576,2,1033.8459271162733,,713.7527381666516,,2.276693289481269,,0.5893529230872147,,0.0,,0.0,,57.97879260592812,,0.046475986056856225,,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.612373003299107,-0.0004602982991070981,0.4712698285633947,-9.57456339473195e-06,140552.0,0.0,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:12:42+00:00,stress,616.0,118.0,2.0,1.0,0.0,0.0,0.0,0.0,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140552,349208576,2,944.5972824894966,-328.5972824894966,586.5045804999882,-468.50458049998815,2.217593751922163,-0.21759375192216313,0.6770639492239261,0.3229360507760739,0.0,0.0,0.0,0.0,45.59497282602114,-45.59497282602114,0.036549076413644216,-0.036549076413644216,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.6122893126992692,-0.0003766076992692824,0.47126808773368656,-7.833733686568589e-06,140552.0,0.0,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:12:52+00:00,stress,1127.4,649.6,2.4,0.5,0.0,0.0,0.0,0.0,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140552,349208576,2,977.834140218679,149.56585978132114,597.9764749545358,51.62352504546425,2.2507585242999517,0.1492414757000482,0.644870503910485,-0.14487050391048495,0.0,0.0,0.0,0.0,37.30497776674457,-37.30497776674457,0.02990378979298163,-0.02990378979298163,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.6122208385721293,-0.0003081335721293321,0.4712666634184708,-6.409418470798567e-06,140552.0,0.0,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:12:52+00:00,stress,,,,,,,,,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140552,349208576,2,977.834140218679,,597.9764749545358,,2.2507585242999517,,0.644870503910485,,0.0,,0.0,,37.30497776674457,,0.02990378979298163,,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.612164814286287,-0.00025210928628727203,0.4712654980696579,-5.244069657905914e-06,140552.0,0.0,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:12:53+00:00,stress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140552,349208576,2,768.9763626962427,-768.9763626962427,470.25334438172234,-470.25334438172234,1.7700139851290884,-1.7700139851290884,0.5071311729781484,-0.5071311729781484,0.0,0.0,0.0,0.0,29.33692426316806,-29.33692426316806,0.023516572555645744,-0.023516572555645744,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.612118976234235,-0.00020627123423500038,0.4712645446024473,-4.290602447332148e-06,140552.0,0.0,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:13:03+00:00,stress,1165.6,673.2,2.6,0.7,0.0,0.0,0.0,0.0,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140552,349208576,2,841.0897512969258,324.5102487030741,507.15273631231827,166.04726368768178,1.920920533287436,0.6790794667125641,0.5421982324366668,0.1578017675633332,0.0,0.0,0.0,0.0,24.002938033501138,-24.002938033501138,0.01924083209098288,-0.01924083209098288,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.6120814723734647,-0.0001687673734647177,0.4712637644929114,-3.5104929114182504e-06,140552.0,0.0,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:13:03+00:00,stress,,,,,,,,,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140552,349208576,2,841.0897512969258,,507.15273631231827,,1.920920533287436,,0.5421982324366668,,0.0,,0.0,,24.002938033501138,,0.01924083209098288,,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.612050787396471,-0.00013808239647117304,0.4712631262214729,-2.8722214729381967e-06,140552.0,0.0,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:13:04+00:00,stress,0.0,2288.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140552,349208576,2,661.4395131558349,-661.4395131558349,887.5278800126,1400.4721199874,1.510626827148372,-1.510626827148372,0.6399811342463109,0.36001886575368913,0.0,0.0,0.0,0.0,18.876096900131962,-18.876096900131962,0.015131139799704985,-0.015131139799704985,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.6120256815062035,-0.00011297650620356592,0.4712626039993869,-2.349999386919155e-06,140552.0,0.0,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:13:14+00:00,stress,1053.6,585.6,2.3,0.4,0.0,0.0,0.0,0.0,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140552,349208576,2,732.741419854774,320.8585801452259,832.6319018284909,-247.03190182849085,1.6541492222123042,0.6458507777876956,0.5963482007469816,-0.19634820074698156,0.0,0.0,0.0,0.0,15.44407928192615,-15.44407928192615,0.012380023472485896,-0.012380023472485896,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.6120051403232574,-9.243532325742265e-05,0.47126217672677106,-1.9227267710753004e-06,140552.0,0.0,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:13:14+00:00,stress,inf,,inf,,,,,,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140552,349208576,2,732.741419854774,inf,832.6319018284909,,1.6541492222123042,inf,0.5963482007469816,,0.0,,0.0,,15.44407928192615,,0.012380023472485896,,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.6119883339008467,-7.562890084678031e-05,0.4712618271400854,-1.5731400854201993e-06,140552.0,0.0,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:13:14+00:00,stress,,,,,,,,,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140552,349208576,2,732.741419854774,,832.6319018284909,,1.6541492222123042,,0.5963482007469816,,0.0,,0.0,,15.44407928192615,,0.012380023472485896,,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.6119745831916017,-6.187819160174968e-05,0.4712615411146153,-1.2871146153337065e-06,140552.0,0.0,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:13:25+00:00,stress,976.3636363636364,612.0,2.1818181818181817,0.6363636363636364,0.0,0.0,0.0,0.0,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140816,349208576,2,793.4588002823175,182.90483608131888,777.644342361452,-165.644342361452,1.7856588908267454,0.3961592909914362,0.6063211517451592,0.03004248461847714,0.0,0.0,0.0,0.0,11.59498846191984,-11.59498846191984,0.009294579929394664,-0.009294579929394664,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.6119633326113103,-5.0627611310360976e-05,0.4712613070937761,-1.0530937761266124e-06,140600.0,216.0,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:13:26+00:00,stress,1992.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140816,349208576,2,1011.3753820491688,980.6246179508312,636.254461932097,-636.254461932097,2.1882663652218826,1.8117336347781174,0.49608094233694844,-0.49608094233694844,0.0,0.0,0.0,0.0,9.486808741570778,-9.486808741570778,0.0076046563058683615,-0.0076046563058683615,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.611954127591072,-4.1422591071871295e-05,0.4712611156221804,-8.616221804369495e-07,140639.2727272727,176.7272727272939,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:13:26+00:00,stress,,,,,,,,,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140816,349208576,2,1011.3753820491688,,636.254461932097,,2.1882663652218826,,0.49608094233694844,,0.0,,0.0,,9.486808741570778,,0.0076046563058683615,,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.6119465962108768,-3.389121087682412e-05,0.47126095896360215,-7.049636021605465e-07,140671.40495867765,144.59504132234724,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:13:37+00:00,stress,inf,inf,inf,inf,,,,,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140816,349208576,2,1029.2175334561425,inf,626.4913729757268,inf,2.2257240347861407,inf,0.4872092847504158,inf,0.0,,0.0,,7.460500078322651,,0.005980360784226576,,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.6119353925048014,-2.2687504801499614e-05,0.47126072591778323,-4.719177832401833e-07,140719.2049723379,96.79502766209771,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:13:37+00:00,stress,1094.909090909091,590.5454545454545,2.3636363636363638,0.45454545454545453,0.0,0.0,0.0,0.0,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140816,349208576,2,1029.2175334561425,65.69155745294847,626.4913729757268,-35.945918430272286,2.2257240347861407,0.1379123288502231,0.4872092847504158,-0.032663830204961275,0.0,0.0,0.0,0.0,7.460500078322651,-7.460500078322651,0.005980360784226576,-0.005980360784226576,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.6119404341725354,-2.7729172535462254e-05,0.47126083078840175,-5.767884017626734e-07,140697.6949661908,118.30503380921436,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:13:37+00:00,stress,,,,,,,,,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140816,349208576,2,1029.2175334561425,,626.4913729757268,,2.2257240347861407,,0.4872092847504158,,0.0,,0.0,,7.460500078322651,,0.005980360784226576,,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.611931267503928,-1.856250392817671e-05,0.4712606401145499,-3.8611454988846106e-07,140736.80406827645,79.19593172354507,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:13:48+00:00,stress,,,,,,,,,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140816,349208576,2,1056.0572419047662,,622.879722862312,,2.3054097027385136,,0.5243826658939785,,0.0,,0.0,,5.601137545929158,,0.00448988981637608,,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.611925131138993,-1.2426138992882585e-05,0.4712605124733763,-2.5847337631335066e-07,140762.98454157347,53.01545842652558,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:13:48+00:00,stress,1136.909090909091,612.0,2.5454545454545454,0.6363636363636364,0.0,0.0,0.0,0.0,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140816,349208576,2,1056.0572419047662,80.85184900432478,622.879722862312,-10.87972286231195,2.3054097027385136,0.24004484271603177,0.5243826658939785,0.11198097046965783,0.0,0.0,0.0,0.0,5.601137545929158,-5.601137545929158,0.00448988981637608,-0.00448988981637608,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.6119278925032137,-1.5187503213720532e-05,0.4712605699119044,-3.1591190441382366e-07,140751.20332858982,64.79667141017853,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:13:49+00:00,stress,498.0,2288.0,1.0,1.0,0.0,0.0,0.0,0.0,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140816,349208576,2,936.860549459088,-438.860549459088,978.5364810858958,1309.463518914104,2.0265843293380548,-1.0265843293380548,0.6259708343438084,0.3740291656561916,0.0,0.0,0.0,0.0,4.4047780700996295,-4.4047780700996295,0.0035308842245287617,-0.0035308842245287617,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.611922871840994,-1.0166840993974802e-05,0.47126046547821693,-2.1147821693823232e-07,140772.62371583283,43.376284167170525,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:13:59+00:00,stress,1139.2,661.4,2.5,0.6,0.0,0.0,0.0,0.0,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140816,349208576,2,973.6495404665266,165.5504595334735,920.875302706642,-259.47530270664197,2.1126599058220448,0.38734009417795523,0.6212488644631159,-0.021248864463115913,0.0,0.0,0.0,0.0,3.603909330081515,-3.603909330081515,0.002888905274614441,-0.002888905274614441,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.611921023324449,-8.318324449252401e-06,0.471260427027632,-1.7302763200000015e-07,140780.51031295414,35.4896870458615,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:13:59+00:00,stress,inf,,inf,,,,,,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140816,349208576,2,973.6495404665266,inf,920.875302706642,,2.1126599058220448,inf,0.6212488644631159,,0.0,,0.0,,3.603909330081515,,0.002888905274614441,,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.611919510901822,-6.805901822115601e-06,0.4712603955680625,-1.4156806249499e-07,140786.9629833261,29.037016673886683,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:14:00+00:00,stress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140816,349208576,2,765.6855609494044,-765.6855609494044,724.1834904780388,-724.1834904780388,1.6614121589474333,-1.6614121589474333,0.4885549322476931,-0.4885549322476931,0.0,0.0,0.0,0.0,2.834142288704881,-2.834142288704881,0.0022718575460560168,-0.0022718575460560168,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.611918273465127,-5.568465127225863e-06,0.47126036982841474,-1.158284147484423e-07,140792.24244090318,23.757559096819023,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:14:10+00:00,stress,1161.8,597.4,2.5,0.5,0.0,0.0,0.0,0.0,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140816,349208576,2,837.7063680495125,324.0936319504874,701.131946754759,-103.73194675475906,1.8138826755024453,0.6861173244975547,0.4906358536572034,0.009364146342796587,0.0,0.0,0.0,0.0,2.3188436907585386,-2.3188436907585386,0.0018587925376821954,-0.0018587925376821954,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.611917261016922,-4.5560169219527324e-06,0.47126034876870293,-9.476870294067297e-08,140796.5619971026,19.438002897397382,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:14:10+00:00,stress,,,,,,,,,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140816,349208576,2,837.7063680495125,,701.131946754759,,1.8138826755024453,,0.4906358536572034,,0.0,,0.0,,2.3188436907585386,,0.0018587925376821954,,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.6119164326502085,-3.7276502085070717e-06,0.47126033153802965,-7.753802966359302e-08,140800.09617944757,15.903820552426623,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:14:10+00:00,stress,,,,,,,,,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140816,349208576,2,837.7063680495125,,701.131946754759,,1.8138826755024453,,0.4906358536572034,,0.0,,0.0,,2.3188436907585386,,0.0018587925376821954,,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.611915754895625,-3.049895624940291e-06,0.471260317440206,-6.344020603288314e-08,140802.98778318436,13.012216815637657,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-11-04 12:14:21+00:00,stress,,,,,,,,,0.004881361,0.000743695,0.002955372,3.611912705,0.471260254,140816,349208576,2,904.1647191638463,,676.2442731042424,,1.9735535225965837,,0.504298184671577,,0.0,,0.0,,1.7409238419804065,,0.0013955301338520291,,0.004881361,0.0,0.000743695,0.0,0.002955372,0.0,3.6119143754537264,-1.6704537264544683e-06,0.47126028874673936,-3.4746739374647007e-08,140808.8730983782,7.126901621813886,349208576.0,0.0,2.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,
